fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_control_time_per_fight,fighter_a_reversals,fighter_a_round1_control_time,fighter_a_round1_reversals,fighter_a_round1_sig_strikes_landed,fighter_a_round1_sig_strikes_attempted,fighter_a_head_strikes_landed,fighter_a_head_strikes_attempted,fighter_a_body_strikes_landed,fighter_a_body_strikes_attempted,fighter_a_leg_strikes_landed,fighter_a_leg_strikes_attempted,fighter_a_distance_strikes_landed,fighter_a_distance_strikes_attempted,fighter_a_clinch_strikes_landed,fighter_a_clinch_strikes_attempted,fighter_a_ground_strikes_landed,fighter_a_ground_strikes_attempted,fighter_b_reversals,fighter_b_round1_control_time,fighter_b_round1_reversals,fighter_b_round1_sig_strikes_landed,fighter_b_round1_sig_strikes_attempted,fighter_b_head_strikes_landed,fighter_b_head_strikes_attempted,fighter_b_body_strikes_landed,fighter_b_body_strikes_attempted,fighter_b_leg_strikes_landed,fighter_b_leg_strikes_attempted,fighter_b_distance_strikes_landed,fighter_b_distance_strikes_attempted,fighter_b_clinch_strikes_landed,fighter_b_clinch_strikes_attempted,fighter_b_ground_strikes_landed,fighter_b_ground_strikes_attempted,fighter_a_sig_strikes_landed,fighter_a_sig_strikes_attempted,fighter_a_takedowns_landed,fighter_a_takedowns_attempted,fighter_a_control_time,fighter_a_knockdowns,fighter_a_submission_attempts,fighter_a_fight_minutes,fighter_b_sig_strikes_landed,fighter_b_sig_strikes_attempted,fighter_b_takedowns_landed,fighter_b_takedowns_attempted,fighter_b_control_time,fighter_b_knockdowns,fighter_b_submission_attempts,fighter_b_fight_minutes,reach_diff,age_diff,method,A_open_odds,B_open_odds,A_open_prob,B_open_prob,opening_odds_diff,implied_prob_A
acec5f4c6fee1ae2,"October 23, 2021",Flyweight,1,Jeff Molina,Daniel Lacerda,28.4,66.0,69.0,125.0,35.72254335260116,29.5,66.0,70.0,125.0,9.53757225433526,0.0,180.0,0.0,30.0,40.0,39.0,54.0,6.0,6.0,2.0,2.0,9.0,13.0,0.0,0.0,38.0,49.0,0.0,55.0,0.0,18.0,22.0,7.0,11.0,7.0,8.0,6.0,6.0,14.0,16.0,0.0,1.0,6.0,8.0,47.0,62.0,0.0,0.0,206.0,1.0,0.0,5.766666666666667,20.0,25.0,0.0,2.0,55.0,0.0,0.0,5.766666666666667,-1.0,-1.1000000000000014,KO/TKO,-170.0,,0.6296296296296297,,,
61d9eff5fa4c8578,"October 23, 2021",Women's Strawweight,0,Livinha Souza,Randa Markos,34.8,63.0,63.0,115.0,14.066666666666666,40.4,64.0,63.0,115.0,35.13333333333333,0.0,103.0,0.0,3.0,7.0,7.0,23.0,3.0,3.0,1.0,1.0,6.0,20.0,3.0,5.0,2.0,2.0,2.0,130.0,0.0,21.0,36.0,55.0,85.0,7.0,8.0,3.0,3.0,29.0,55.0,20.0,25.0,16.0,16.0,11.0,27.0,3.0,6.0,211.0,0.0,2.0,15.0,65.0,96.0,0.0,0.0,527.0,0.0,0.0,15.0,0.0,-5.600000000000001,Decision - Unanimous,,130.0,,0.4347826086956521,,
7151ae256e6c181b,"October 23, 2021",Bantamweight,1,Jonathan Martinez,Zviad Lazishvili,31.7,68.0,70.0,135.0,0.0,34.1,66.0,69.0,135.0,6.0,0.0,0.0,0.0,23.0,46.0,65.0,154.0,14.0,19.0,13.0,15.0,92.0,188.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,19.0,46.0,25.0,115.0,17.0,22.0,21.0,23.0,60.0,153.0,3.0,7.0,0.0,0.0,92.0,188.0,0.0,0.0,0.0,0.0,0.0,15.0,63.0,160.0,0.0,6.0,90.0,0.0,0.0,15.0,1.0,-2.400000000000002,Decision - Unanimous,-350.0,-170.0,0.7777777777777778,0.6296296296296297,0.1481481481481481,0.7777777777777778
330e67abac6e5ce7,"October 16, 2021",Women's Featherweight,0,Aspen Ladd,Norma Dumont,30.8,66.0,66.0,135.0,18.08,35.2,67.0,67.0,135.0,4.28,1.0,0.0,0.0,3.0,17.0,28.0,103.0,2.0,3.0,3.0,4.0,17.0,85.0,8.0,12.0,8.0,13.0,0.0,0.0,0.0,10.0,44.0,48.0,129.0,15.0,18.0,2.0,2.0,51.0,134.0,14.0,15.0,0.0,0.0,33.0,110.0,0.0,5.0,452.0,0.0,0.0,25.0,65.0,149.0,1.0,1.0,107.0,0.0,0.0,25.0,-1.0,-4.400000000000002,Decision - Unanimous,-160.0,185.0,0.6153846153846154,0.3508771929824561,0.2645074224021593,0.6153846153846154
188b63ec6ee1c1c9,"October 16, 2021",Heavyweight,1,Andrei Arlovski,Carlos Felipe,46.9,75.0,77.0,240.0,0.0,30.9,72.0,75.0,245.0,5.466666666666667,0.0,0.0,0.0,26.0,51.0,49.0,133.0,11.0,15.0,23.0,24.0,81.0,170.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,53.0,145.0,15.0,21.0,5.0,6.0,54.0,148.0,12.0,14.0,7.0,10.0,83.0,172.0,0.0,0.0,0.0,0.0,0.0,15.0,73.0,172.0,0.0,0.0,82.0,0.0,0.0,15.0,2.0,16.0,Decision - Unanimous,-160.0,140.0,0.6153846153846154,0.4166666666666667,0.1987179487179487,0.6153846153846154
d9ca00b3c62a874d,"October 16, 2021",Lightweight,1,Jim Miller,Erick Gonzalez,42.3,68.0,71.0,155.0,21.97452229299363,33.9,71.0,75.0,155.0,11.847133757961783,0.0,112.0,0.0,27.0,41.0,25.0,41.0,4.0,4.0,3.0,3.0,18.0,30.0,8.0,10.0,6.0,8.0,0.0,62.0,0.0,13.0,34.0,10.0,30.0,3.0,5.0,1.0,2.0,11.0,33.0,2.0,2.0,1.0,2.0,32.0,48.0,1.0,2.0,115.0,1.0,0.0,5.233333333333333,14.0,37.0,1.0,2.0,62.0,0.0,0.0,5.233333333333333,-4.0,8.399999999999999,KO/TKO,-185.0,160.0,0.6491228070175439,0.3846153846153846,0.2645074224021592,0.6491228070175439
b193e2317b21125c,"October 16, 2021",Women's Flyweight,1,Manon Fiorot,Mayra Bueno Silva,35.8,67.0,65.0,125.0,16.333333333333332,34.3,66.0,66.0,135.0,0.2666666666666666,0.0,30.0,0.0,29.0,99.0,47.0,218.0,37.0,42.0,7.0,7.0,79.0,245.0,4.0,8.0,8.0,14.0,0.0,3.0,0.0,17.0,39.0,13.0,55.0,21.0,32.0,14.0,24.0,39.0,100.0,7.0,9.0,2.0,2.0,91.0,267.0,2.0,6.0,245.0,0.0,0.0,15.0,48.0,111.0,0.0,0.0,4.0,0.0,0.0,15.0,-1.0,1.5,Decision - Unanimous,-220.0,,0.6875,,,
a2e1116a9fe84aa9,"October 16, 2021",Featherweight,1,Nate Landwehr,Ludovit Klein,37.5,69.0,72.0,145.0,18.27493261455525,30.8,67.0,72.0,155.0,2.587601078167116,0.0,42.0,0.0,20.0,41.0,41.0,85.0,18.0,30.0,12.0,15.0,45.0,93.0,26.0,37.0,0.0,0.0,0.0,10.0,0.0,19.0,37.0,20.0,55.0,18.0,25.0,4.0,5.0,39.0,80.0,3.0,5.0,0.0,0.0,71.0,130.0,1.0,2.0,226.0,0.0,2.0,12.366666666666667,42.0,85.0,0.0,2.0,32.0,0.0,0.0,12.366666666666667,0.0,6.699999999999999,Submission,185.0,-220.0,0.3508771929824561,0.6875,-0.3366228070175439,0.3508771929824561
fefa96b6d939ffea,"October 16, 2021",Middleweight,0,Andrew Sanchez,Bruno Silva,37.7,73.0,74.0,185.0,37.58940397350993,36.4,72.0,74.0,185.0,1.1920529801324502,0.0,205.0,0.0,4.0,7.0,26.0,43.0,6.0,9.0,1.0,1.0,26.0,46.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,8.0,23.0,47.0,96.0,21.0,24.0,2.0,3.0,55.0,102.0,10.0,12.0,5.0,9.0,33.0,53.0,7.0,12.0,473.0,0.0,0.0,12.583333333333334,70.0,123.0,0.0,1.0,15.0,0.0,0.0,12.583333333333334,0.0,1.3000000000000045,KO/TKO,-120.0,,0.5454545454545454,,,
e3881a6895be3e9e,"October 16, 2021",Welterweight,1,Danny Roberts,Ramazan Emeev,38.4,73.0,74.0,170.0,10.533333333333331,38.6,70.0,76.0,170.0,11.8,0.0,26.0,0.0,4.0,22.0,17.0,71.0,16.0,21.0,1.0,2.0,14.0,64.0,20.0,29.0,0.0,1.0,0.0,64.0,0.0,7.0,18.0,32.0,68.0,8.0,11.0,0.0,0.0,28.0,65.0,11.0,13.0,1.0,1.0,34.0,94.0,1.0,3.0,158.0,0.0,0.0,15.0,40.0,79.0,2.0,7.0,177.0,0.0,1.0,15.0,-2.0,-0.2000000000000028,Decision - Split,250.0,-300.0,0.2857142857142857,0.75,-0.4642857142857143,0.2857142857142857
be8bee783d22bee2,"October 16, 2021",Women's Flyweight,0,Loopy Godinez,Luana Carolina,32.3,62.0,61.0,115.0,30.466666666666665,32.5,66.0,69.0,135.0,3.466666666666667,0.0,241.0,0.0,7.0,10.0,16.0,42.0,4.0,7.0,3.0,5.0,17.0,43.0,2.0,7.0,4.0,4.0,0.0,14.0,0.0,6.0,10.0,24.0,70.0,18.0,23.0,11.0,14.0,37.0,86.0,16.0,21.0,0.0,0.0,23.0,54.0,2.0,15.0,457.0,0.0,0.0,15.0,53.0,107.0,0.0,0.0,52.0,0.0,0.0,15.0,-8.0,-0.2000000000000028,Decision - Unanimous,,225.0,,0.3076923076923077,,
cf020c71f1dbfa0b,"October 16, 2021",Bantamweight,1,Batgerel Danaa,Brandon Davis,36.5,67.0,70.0,135.0,2.479338842975207,35.6,70.0,72.0,135.0,0.0,0.0,5.0,0.0,22.0,51.0,20.0,45.0,1.0,3.0,1.0,3.0,20.0,43.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,7.0,27.0,4.0,22.0,1.0,3.0,2.0,2.0,7.0,27.0,0.0,0.0,0.0,0.0,22.0,51.0,0.0,0.0,5.0,1.0,0.0,2.0166666666666666,7.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,-2.0,0.8999999999999986,KO/TKO,-300.0,250.0,0.75,0.2857142857142857,0.4642857142857143,0.75
814d481e79e9a525,"October 16, 2021",Women's Strawweight,0,Istela Nunes,Ariane Carnelossi,33.4,64.0,66.0,115.0,0.0,33.1,62.0,61.0,115.0,32.74131274131274,0.0,0.0,0.0,31.0,63.0,37.0,88.0,16.0,22.0,9.0,9.0,54.0,109.0,8.0,10.0,0.0,0.0,0.0,141.0,0.0,18.0,52.0,33.0,103.0,2.0,4.0,1.0,1.0,33.0,100.0,3.0,8.0,0.0,0.0,62.0,119.0,0.0,0.0,0.0,0.0,0.0,12.95,36.0,108.0,5.0,7.0,424.0,0.0,1.0,12.95,5.0,0.2999999999999971,Submission,150.0,-175.0,0.4,0.6363636363636364,-0.2363636363636363,0.4
149d6b90f33634a4,"October 09, 2021",Women's Strawweight,0,Mackenzie Dern,Marina Rodriguez,32.7,64.0,63.0,115.0,17.64,38.6,66.0,65.0,115.0,0.4,1.0,78.0,0.0,5.0,17.0,41.0,158.0,4.0,10.0,4.0,6.0,36.0,155.0,1.0,3.0,12.0,16.0,0.0,4.0,0.0,24.0,49.0,72.0,186.0,39.0,58.0,33.0,35.0,124.0,257.0,20.0,22.0,0.0,0.0,49.0,174.0,1.0,8.0,441.0,0.0,1.0,25.0,144.0,279.0,0.0,0.0,10.0,0.0,1.0,25.0,-2.0,-5.899999999999999,Decision - Unanimous,-185.0,160.0,0.6491228070175439,0.3846153846153846,0.2645074224021592,0.6491228070175439
d5ffdb5388ffabc6,"October 09, 2021",Welterweight,1,Randy Brown,Jared Gooden,35.4,75.0,78.0,170.0,0.4,32.0,72.0,77.0,170.0,2.933333333333333,0.0,1.0,0.0,28.0,60.0,81.0,196.0,25.0,29.0,9.0,10.0,109.0,227.0,5.0,7.0,1.0,1.0,0.0,18.0,0.0,25.0,51.0,19.0,76.0,27.0,36.0,35.0,44.0,78.0,151.0,3.0,3.0,0.0,2.0,115.0,235.0,0.0,1.0,6.0,0.0,0.0,15.0,81.0,156.0,0.0,0.0,44.0,0.0,0.0,15.0,1.0,3.3999999999999986,Decision - Unanimous,-200.0,170.0,0.6666666666666666,0.3703703703703703,0.2962962962962963,0.6666666666666666
20f19439e9b100b0,"October 09, 2021",Flyweight,0,Tim Elliott,Matheus Nicolau,39.0,67.0,66.0,125.0,9.866666666666667,32.9,66.0,66.0,125.0,8.533333333333333,0.0,94.0,0.0,24.0,62.0,39.0,160.0,11.0,28.0,20.0,27.0,62.0,207.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,19.0,29.0,28.0,63.0,31.0,38.0,5.0,8.0,64.0,107.0,0.0,1.0,0.0,1.0,70.0,215.0,1.0,10.0,148.0,0.0,0.0,15.0,64.0,109.0,1.0,1.0,128.0,0.0,0.0,15.0,0.0,6.100000000000001,Decision - Unanimous,135.0,-155.0,0.425531914893617,0.6078431372549019,-0.1823112223612848,0.425531914893617
38957d8eb185391c,"October 09, 2021",Women's Flyweight,0,Sabina Mazo,Mariya Agapova,28.7,67.0,70.0,125.0,3.215926493108729,28.7,66.0,68.0,125.0,0.4594180704441041,0.0,7.0,0.0,28.0,75.0,35.0,113.0,13.0,22.0,14.0,24.0,61.0,158.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,86.0,48.0,107.0,32.0,43.0,13.0,14.0,91.0,162.0,2.0,2.0,0.0,0.0,62.0,159.0,0.0,0.0,35.0,0.0,0.0,10.883333333333333,93.0,164.0,0.0,0.0,5.0,1.0,1.0,10.883333333333333,2.0,0.0,Submission,-180.0,155.0,0.6428571428571429,0.392156862745098,0.2507002801120448,0.6428571428571429
6101249c2cdd1493,"October 09, 2021",Bantamweight,1,Chris Gutierrez,Felipe Colares,34.7,69.0,67.0,135.0,6.0,31.7,68.0,69.0,145.0,15.933333333333334,0.0,78.0,0.0,17.0,27.0,57.0,101.0,14.0,15.0,25.0,28.0,93.0,138.0,2.0,4.0,1.0,2.0,0.0,66.0,0.0,11.0,42.0,23.0,111.0,15.0,31.0,3.0,5.0,41.0,147.0,0.0,0.0,0.0,0.0,96.0,144.0,0.0,3.0,90.0,0.0,0.0,15.0,41.0,147.0,1.0,7.0,239.0,0.0,0.0,15.0,-2.0,3.000000000000004,Decision - Split,-250.0,210.0,0.7142857142857143,0.3225806451612903,0.391705069124424,0.7142857142857143
777c65184aa63894,"October 09, 2021",Heavyweight,1,Alexandr Romanov,Jared Vanderaa,35.0,74.0,75.0,262.0,40.24013722126929,33.6,76.0,80.0,265.0,0.0,0.0,125.0,0.0,9.0,20.0,48.0,66.0,6.0,10.0,2.0,2.0,11.0,22.0,0.0,0.0,45.0,56.0,0.0,0.0,0.0,13.0,21.0,4.0,12.0,2.0,3.0,7.0,8.0,10.0,19.0,3.0,4.0,0.0,0.0,56.0,78.0,5.0,7.0,391.0,0.0,0.0,9.716666666666669,13.0,23.0,0.0,0.0,0.0,0.0,0.0,9.716666666666669,-5.0,1.3999999999999986,KO/TKO,,330.0,,0.2325581395348837,,
df16b9c2fc9722e9,"October 09, 2021",Featherweight,0,Charles Rosa,Damon Jackson,39.3,69.0,69.0,145.0,5.2,37.4,71.0,71.0,155.0,41.6,1.0,0.0,0.0,22.0,61.0,17.0,66.0,4.0,8.0,13.0,13.0,26.0,76.0,5.0,8.0,3.0,3.0,3.0,161.0,0.0,19.0,47.0,33.0,77.0,6.0,8.0,2.0,2.0,20.0,58.0,3.0,3.0,18.0,26.0,34.0,87.0,2.0,3.0,78.0,0.0,0.0,15.0,41.0,87.0,6.0,12.0,624.0,0.0,2.0,15.0,-2.0,1.8999999999999984,Decision - Unanimous,-180.0,155.0,0.6428571428571429,0.392156862745098,0.2507002801120448,0.6428571428571429
f526892a27b50576,"October 09, 2021",Women's Strawweight,1,Loopy Godinez,Silvana Gomez Juarez,32.3,62.0,61.0,115.0,48.89763779527559,41.0,63.0,65.0,115.0,0.0,0.0,207.0,0.0,11.0,13.0,8.0,10.0,2.0,2.0,1.0,1.0,8.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,13.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,11.0,13.0,5.0,6.0,207.0,0.0,1.0,4.233333333333333,3.0,13.0,0.0,0.0,0.0,0.0,0.0,4.233333333333333,-4.0,-8.700000000000003,Submission,,,,,,
ddb927b0dfcfac2a,"October 09, 2021",Lightweight,1,Steve Garcia,Charlie Ontiveros,33.6,72.0,75.0,145.0,51.824817518248175,34.5,74.0,74.0,155.0,1.1678832116788322,0.0,264.0,0.0,14.0,24.0,30.0,45.0,2.0,2.0,2.0,2.0,6.0,11.0,1.0,1.0,27.0,37.0,0.0,8.0,0.0,5.0,17.0,7.0,22.0,0.0,1.0,0.0,0.0,4.0,16.0,2.0,2.0,1.0,5.0,34.0,49.0,3.0,5.0,355.0,0.0,0.0,6.85,7.0,23.0,0.0,0.0,8.0,2.0,0.0,6.85,1.0,-0.8999999999999986,KO/TKO,-300.0,250.0,0.75,0.2857142857142857,0.4642857142857143,0.75
37c484012ef24a5b,"October 02, 2021",Light Heavyweight,1,Thiago Santos,Johnny Walker,41.9,74.0,76.0,205.0,0.0,33.7,78.0,82.0,205.0,0.0,0.0,0.0,0.0,3.0,13.0,9.0,40.0,16.0,28.0,19.0,37.0,42.0,103.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,7.0,55.0,9.0,20.0,32.0,55.0,46.0,127.0,2.0,3.0,0.0,0.0,44.0,105.0,0.0,1.0,0.0,0.0,0.0,25.0,48.0,130.0,0.0,0.0,0.0,0.0,0.0,25.0,-6.0,8.199999999999996,Decision - Unanimous,-160.0,132.0,0.6153846153846154,0.4310344827586206,0.1843501326259947,0.6153846153846154
ce151e053721fe69,"October 02, 2021",Middleweight,0,Kevin Holland,Kyle Daukaus,33.1,75.0,81.0,170.0,17.219730941704036,32.8,74.0,76.0,185.0,34.97757847533632,0.0,64.0,0.0,3.0,7.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,130.0,0.0,9.0,13.0,5.0,9.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,7.0,0.0,0.0,64.0,0.0,0.0,3.716666666666667,9.0,13.0,1.0,5.0,130.0,0.0,3.0,3.716666666666667,5.0,0.3000000000000042,Overturned,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
9c33c8d4a381ba70,"October 02, 2021",Welterweight,0,Alex Oliveira,Niko Price,37.8,71.0,76.0,170.0,12.933333333333334,36.2,72.0,76.0,170.0,19.33333333333333,0.0,0.0,0.0,7.0,17.0,31.0,72.0,17.0,23.0,17.0,17.0,56.0,99.0,2.0,2.0,7.0,11.0,0.0,228.0,0.0,16.0,22.0,37.0,83.0,7.0,11.0,20.0,22.0,45.0,93.0,2.0,2.0,17.0,21.0,65.0,112.0,1.0,2.0,194.0,0.0,0.0,15.0,64.0,116.0,1.0,3.0,290.0,0.0,0.0,15.0,0.0,1.5999999999999943,Decision - Unanimous,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
dba710edbc3c29ff,"October 02, 2021",Middleweight,0,Misha Cirkunov,Krzysztof Jotko,38.8,75.0,77.0,205.0,16.4,36.3,73.0,77.0,185.0,2.933333333333333,0.0,69.0,0.0,13.0,27.0,13.0,59.0,10.0,13.0,18.0,19.0,28.0,76.0,6.0,8.0,7.0,7.0,0.0,6.0,0.0,8.0,21.0,23.0,76.0,6.0,7.0,12.0,12.0,37.0,89.0,4.0,6.0,0.0,0.0,41.0,91.0,5.0,17.0,246.0,0.0,0.0,15.0,41.0,95.0,1.0,3.0,44.0,0.0,0.0,15.0,0.0,2.5,Decision - Split,140.0,-160.0,0.4166666666666667,0.6153846153846154,-0.1987179487179487,0.4166666666666667
a00b4e82f9d4f92c,"October 02, 2021",Lightweight,1,Alexander Hernandez,Mike Breeden,33.2,69.0,72.0,155.0,0.75,36.7,70.0,70.0,155.0,0.0,0.0,1.0,0.0,20.0,35.0,15.0,29.0,4.0,4.0,1.0,2.0,14.0,26.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,4.0,13.0,0.0,0.0,2.0,2.0,5.0,14.0,1.0,1.0,0.0,0.0,20.0,35.0,0.0,2.0,1.0,1.0,0.0,1.3333333333333333,6.0,15.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,-3.5,KO/TKO,,250.0,,0.2857142857142857,,
3b7eb8e56052a2af,"October 02, 2021",Lightweight,0,Joe Solecki,Jared Gordon,32.3,69.0,70.0,155.0,24.2,37.3,69.0,68.0,155.0,16.466666666666665,0.0,238.0,0.0,10.0,10.0,31.0,62.0,5.0,5.0,2.0,2.0,25.0,56.0,4.0,4.0,9.0,9.0,1.0,45.0,0.0,1.0,1.0,32.0,60.0,12.0,18.0,7.0,8.0,33.0,68.0,15.0,15.0,3.0,3.0,38.0,69.0,4.0,7.0,363.0,0.0,0.0,15.0,51.0,86.0,1.0,2.0,247.0,0.0,0.0,15.0,2.0,-5.0,Decision - Split,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.0226885989790129,0.5348837209302325
6832e9e62da0f9d3,"October 02, 2021",Women's Flyweight,0,Antonina Shevchenko,Casey O'Neill,41.1,68.0,67.0,125.0,7.359454855195912,28.2,66.0,69.0,125.0,34.65076660988075,0.0,49.0,0.0,29.0,41.0,32.0,55.0,8.0,8.0,0.0,0.0,24.0,45.0,8.0,8.0,8.0,10.0,0.0,139.0,0.0,9.0,33.0,46.0,101.0,4.0,7.0,2.0,2.0,13.0,55.0,2.0,3.0,37.0,52.0,40.0,63.0,0.0,1.0,72.0,0.0,0.0,9.783333333333331,52.0,110.0,3.0,8.0,339.0,0.0,0.0,9.783333333333331,-2.0,12.900000000000002,KO/TKO,250.0,-300.0,0.2857142857142857,0.75,-0.4642857142857143,0.2857142857142857
16d31775a8dcb31d,"October 02, 2021",Women's Bantamweight,0,Bethe Correia,Karol Rosa,42.5,65.0,64.0,135.0,0.0,31.0,65.0,67.0,135.0,11.333333333333334,0.0,0.0,0.0,18.0,43.0,18.0,91.0,38.0,50.0,6.0,6.0,57.0,140.0,5.0,7.0,0.0,0.0,0.0,32.0,0.0,30.0,51.0,70.0,142.0,35.0,35.0,20.0,22.0,102.0,172.0,22.0,26.0,1.0,1.0,62.0,147.0,0.0,2.0,0.0,0.0,0.0,15.0,125.0,199.0,0.0,2.0,170.0,0.0,0.0,15.0,-3.0,11.5,Decision - Unanimous,235.0,-275.0,0.2985074626865671,0.7333333333333333,-0.4348258706467661,0.2985074626865671
dfa2f5c821a52c63,"October 02, 2021",Lightweight,0,Devonte Smith,Jamie Mullarkey,32.4,69.0,76.0,155.0,0.0,31.3,72.0,74.0,155.0,5.987261146496816,0.0,0.0,0.0,22.0,49.0,24.0,57.0,2.0,4.0,3.0,3.0,26.0,59.0,3.0,5.0,0.0,0.0,0.0,24.0,0.0,21.0,46.0,22.0,65.0,22.0,32.0,11.0,11.0,34.0,75.0,15.0,22.0,6.0,11.0,29.0,64.0,0.0,0.0,0.0,0.0,0.0,7.85,55.0,108.0,1.0,2.0,47.0,1.0,0.0,7.85,2.0,1.099999999999998,KO/TKO,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
5f444eac11e55161,"October 02, 2021",Bantamweight,1,Douglas Silva de Andrade,Gaetano Pirrello,40.5,67.0,68.0,135.0,9.677419354838708,33.6,67.0,65.0,135.0,0.0,0.0,20.0,0.0,10.0,15.0,6.0,9.0,2.0,4.0,2.0,2.0,6.0,11.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,10.0,15.0,0.0,0.0,20.0,1.0,0.0,2.066666666666667,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.066666666666667,3.0,6.899999999999999,KO/TKO,-200.0,170.0,0.6666666666666666,0.3703703703703703,0.2962962962962963,0.6666666666666666
c1e5859053263811,"October 02, 2021",Women's Bantamweight,1,Stephanie Egger,Shanna Young,37.3,66.0,68.0,135.0,28.23529411764706,34.8,67.0,65.0,125.0,3.122171945701357,0.0,141.0,0.0,14.0,23.0,20.0,33.0,3.0,3.0,6.0,6.0,14.0,25.0,3.0,3.0,12.0,14.0,0.0,10.0,0.0,9.0,25.0,8.0,31.0,11.0,16.0,3.0,3.0,22.0,50.0,0.0,0.0,0.0,0.0,29.0,42.0,2.0,4.0,208.0,0.0,0.0,7.366666666666666,22.0,50.0,0.0,0.0,23.0,0.0,2.0,7.366666666666666,3.0,2.5,KO/TKO,130.0,-150.0,0.4347826086956521,0.6,-0.1652173913043478,0.4347826086956521
e7423a91a253b416,"October 02, 2021",Bantamweight,1,Alejandro Perez,Johnny Eduardo,36.3,66.0,67.0,135.0,8.028933092224232,47.4,67.0,71.0,135.0,8.028933092224232,0.0,0.0,0.0,12.0,31.0,11.0,40.0,10.0,12.0,2.0,3.0,18.0,49.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,20.0,35.0,7.0,33.0,8.0,9.0,16.0,17.0,28.0,55.0,2.0,3.0,1.0,1.0,23.0,55.0,1.0,1.0,74.0,0.0,2.0,9.216666666666669,31.0,59.0,1.0,1.0,74.0,0.0,0.0,9.216666666666669,-4.0,-11.1,Submission,-200.0,170.0,0.6666666666666666,0.3703703703703703,0.2962962962962963,0.6666666666666666
18f1b88d8977c216,"September 25, 2021",Featherweight,1,Alexander Volkanovski,Brian Ortega,37.2,66.0,71.0,145.0,9.24,34.8,68.0,69.0,145.0,2.16,2.0,0.0,0.0,30.0,52.0,146.0,270.0,20.0,26.0,48.0,57.0,158.0,254.0,3.0,6.0,53.0,93.0,1.0,0.0,0.0,16.0,51.0,59.0,193.0,20.0,26.0,9.0,15.0,82.0,225.0,6.0,9.0,0.0,0.0,214.0,353.0,0.0,0.0,231.0,0.0,0.0,25.0,88.0,234.0,2.0,5.0,54.0,0.0,3.0,25.0,2.0,2.4000000000000057,Decision - Unanimous,-185.0,160.0,0.6491228070175439,0.3846153846153846,0.2645074224021592,0.6491228070175439
7233b2a56438d77a,"September 25, 2021",Women's Flyweight,1,Valentina Shevchenko,Lauren Murphy,37.8,65.0,66.0,125.0,12.842105263157896,42.4,65.0,67.0,125.0,2.1578947368421053,0.0,22.0,0.0,20.0,39.0,62.0,126.0,19.0,24.0,17.0,20.0,72.0,137.0,6.0,8.0,20.0,25.0,0.0,0.0,0.0,3.0,24.0,4.0,73.0,3.0,13.0,4.0,5.0,11.0,91.0,0.0,0.0,0.0,0.0,98.0,170.0,3.0,4.0,244.0,0.0,0.0,19.0,11.0,91.0,0.0,0.0,41.0,0.0,0.0,19.0,-1.0,-4.600000000000001,KO/TKO,-720.0,520.0,0.8780487804878049,0.1612903225806451,0.7167584579071598,0.8780487804878049
